id_localidad,localidad,padre,id_municipio,localidad_activo
11088,La Esquina Valdez (Puente Valdez),,42,1
11089,La Finca,,42,1
11090,La Fortuna,,42,1
11091,La Galerita,,42,1
11092,La Huerta,,42,1
11093,La Jaula,,42,1
11094,La Labor de Santa Rosa,,42,1
11095,La Lágrima,,42,1
11096,La Laguna,,42,1
11097,La Laguna de Tesia,,42,1
11098,La Laguna Mondaca,,42,1
11099,La Loma,,42,1
11100,La Pastera,,42,1
11101,La Pedrera,,42,1
11102,La Pera,,42,1
11103,La Perita,,42,1
11104,La Pitahaya,,42,1
11105,La Potable,,42,1
11106,La Potable,,42,1
11107,La Quince,,42,1
11108,La Sandía,,42,1
11109,La Sina,,42,1
11110,La Soledad,,42,1
11111,La Uva,,42,1
11112,Ladrillera,,42,1
11113,Ladrilleras Tetaboca,,42,1
11114,Lamberto Arvizu,,42,1
11115,Las Amapas (Rancho el Jito),,42,1
11116,Las Bombas,,42,1
11117,Las Caballerizas (Campo Ruiz),,42,1
11118,Las Cachimbas,,42,1
11119,Las Carolinas (Cahurara) [Huerta],,42,1
11120,Las Chivas,,42,1
11121,Las Dos Palmas,,42,1
11122,Las Flores,,42,1
11123,Las Guásimas (El Japonés),,42,1
11124,Las Guásimas Rancho,,42,1
11125,Las Hurracas,,42,1
11126,Las Iguanas,,42,1
11127,Las Lajas,,42,1
11128,Las Milpas,,42,1
11129,Las Muletas,,42,1
11130,Las Palmas,,42,1
11131,Las Pilas,,42,1
11132,Las Pilas Tesia (Las Pilas y Anexos),,42,1
11133,Las Pilitas,,42,1
11134,Las Tierritas,,42,1
11135,Las Víboras,,42,1
11136,Licenciado Luis Echeverría Álvarez,,42,1
11137,Licenciado Miguel de la Madrid Hurtado,,42,1
11138,LICONSA,,42,1
11139,Linda Vista,,42,1
11140,Lino Piña Duarte,,42,1
11141,Lolita,,42,1
11142,Loma del Refugio,,42,1
11143,Loma Linda,,42,1
11144,Lorenzo Pacheco,,42,1
11145,Los Aguacates,,42,1
11146,Los Aguacates [Huerta],,42,1
11147,Los Álamos [Avícola],,42,1
11148,Los Ángeles,,42,1
11149,Los Arvizu,,42,1
11150,Los Bahuises,,42,1
11151,Los Batequis,,42,1
11152,Los Bórquez,,42,1
11153,Los Briseño,,42,1
11154,Los Buayums,,42,1
11155,Los Buhitos,,42,1
11156,Los Caritos,,42,1
11157,Los Cuates,,42,1
11158,Los Cuatro,,42,1
11159,Los Elizalde [Hacienda],,42,1
11160,Los González,,42,1
11161,Los Jitos,,42,1
11162,Los Limones,,42,1
11163,Los Magueyes,,42,1
11164,Los Mezquites,,42,1
11165,Los Mochócolis,,42,1
11166,Los Parosis,,42,1
11167,Los Pinos,,42,1
11168,Los Pollos,,42,1
11169,Macías,,42,1
11170,Manuel de Jesús Ochoa,,42,1
11171,Manuel Godínez,,42,1
11172,Margarita,,42,1
11173,María Dolores Gómez Terrones,,42,1
11174,María Juana Tonopomea,,42,1
11175,Mario Armenta,,42,1
11176,Mario Ramírez Rincón,,42,1
11177,Martínez,,42,1
11178,Masiaca,,42,1
11179,Masubampo (Nasubampo),,42,1
11180,Mazolay,,42,1
11181,Melesio Martínez Jasso,,42,1
11182,Mezquital de Buiyacusi,,42,1
11183,Miguel de la Madrid Dos,,42,1
11184,Miguel de la Madrid Uno,,42,1
11185,Miguel Hidalgo,,42,1
11186,Molino de Almada,,42,1
11187,Molino Julio Graff,,42,1
11188,Mumucuera,,42,1
11189,MUSA,,42,1
11190,Musuabampo,,42,1
11191,Nacapúl,,42,1
11192,Nachuquis (San Antonio Nachuquis),,42,1
11193,Napobampo,,42,1
11194,Navarro,,42,1
11195,Navojoa,,42,1
11196,Navomora,,42,1
11197,Norisina,,42,1
11198,Octaciano Sáinz,,42,1
11199,Oficina de las Ánimas,,42,1
11200,Once de Mayo (Los Hoyones),,42,1
11201,Orozco,,42,1
11202,Oviáchic,,42,1
11203,Pablo Ozuna,,42,1
11204,Palo Blanco,,42,1
11205,Paskolabampo,,42,1
11206,Pedro [Porcina],,42,1
11207,Pedro Almada,,42,1
11208,Periférico Chihuahuita,,42,1
11209,Pérsamo [Granja],,42,1
11210,Petroquimica del Golfo,,42,1
11211,Piedra Baya,,42,1
11212,Pilinque,,42,1
11213,Plano Oriente,,42,1
11214,Planta de Aguamonia,,42,1
11215,Planta de Alimentos Cacharamba (Persamo),,42,1
11216,Planta de Alimentos Yoreme,,42,1
11217,Planta NOROTOSA,,42,1
11218,Porcarit,,42,1
11219,Porcina Cocutec,,42,1
11220,Porcina San Carlos Cuatro,,42,1
11221,Porcina San Carlos Tres,,42,1
11222,Pozo Dulce,,42,1
11223,Precolados Navojoa,,42,1
11224,Presa Nueva,,42,1
11225,Pueblo Mayo,,42,1
11226,Puente San Ignacio,,42,1
11227,Punta de la Laguna,,42,1
11228,Querobabi [Campo Agrícola],,42,1
11229,Quinta Angelina,,42,1
11230,Rábago [Campo Agrícola],,42,1
11231,Ramón Hurtado Kahuano,,42,1
11232,Ramón Zazueta,,42,1
11233,Ranchería,,42,1
11234,Rancho Atalaya,,42,1
11235,Rancho Camargo,,42,1
11236,Rancho de los González,,42,1
11237,Rancho del Padre (El Padre),,42,1
11238,Rancho Jaitaca,,42,1
11239,Rancho las Granjas,,42,1
11240,Rancho las Víboras,,42,1
11241,Rancho Nuevo,,42,1
11242,Rancho Ojeda,,42,1
11243,Rancho San José,,42,1
11244,Raymundo Corrales Gastelum,,42,1
11245,Raymundo López,,42,1
11246,Raymundo Orduño Anguiano,,42,1
11247,René Valderrain Nieblas,,42,1
11248,"Río Mayo [Club de Caza, Tiro y Pesca]",,42,1
11249,Robinson,,42,1
11250,Robles Durán,,42,1
11251,Rodolfo Rosas,,42,1
11252,Rosales,,42,1
11253,Rubén Urrea,,42,1
11254,Rubén Valenzuela,,42,1
11255,Sahuaro,,42,1
11256,Salido,,42,1
11257,Salvador Medina,,42,1
11258,San Alfonso,,42,1
11259,San Antonio,,42,1
11260,San Antonio de los Ibarra (San Antonio),,42,1
11261,San Carlos,,42,1
11262,San Carlos II,,42,1
11263,San Fernando,,42,1
11264,San Francisco,,42,1
11265,San Gerardo,,42,1
11266,San Gerardo [Hacienda],,42,1
11267,San Germán,,42,1
11268,San José,,42,1
11269,San José Chinotahueca,,42,1
11270,San José Huerta Sandoval,,42,1
11271,San José Masiaca,,42,1
11272,San Josecito,,42,1
11273,San Juan,,42,1
11274,San Juan (La Noria),,42,1
11275,San Martín,,42,1
11276,San Martín Chuachora,,42,1
11277,San Pancho,,42,1
11278,San Pedrito,,42,1
11279,San Ricardo,,42,1
11280,Santa Ana [Restaurante],,42,1
11281,Santa Anita,,42,1
11282,Santa Bárbara,,42,1
11283,Santa Cruz,,42,1
11284,Santa Isabel,,42,1
11285,Santa María,,42,1
11286,Santa María del Buaraje,,42,1
11287,Santa Rosa,,42,1
11288,Santa Rosa (Los González),,42,1
11289,Sapochopo,,42,1
11290,Sapomora,,42,1
11291,Sapomora (Granja Sapomora),,42,1
11292,Saucobe,,42,1
11293,Secundino Villalobos,,42,1
11294,Sergio López,,42,1
11295,Sicoma,,42,1
11296,Siete Leguas,,42,1
11297,Sinahuisa,,42,1
11298,Singapur,,42,1
11299,Siquisiva,,42,1
11300,Sivacobe (Sivacore),,42,1
11301,SONMEX [Industrias],,42,1
11302,Susana,,42,1
11303,Tamazula,,42,1
11304,Teachive,,42,1
11305,Tesia,,42,1
11306,Tesopobampo,,42,1
11307,Tesotahueca,,42,1
11308,Tetaboca,,42,1
11309,Tetaboca (La Pedrera),,42,1
11310,Tetacruz,,42,1
11311,Tetapeche,,42,1
11312,Tierra Blanca,,42,1
11313,Tiqui Torres,,42,1
11314,Torocoba,,42,1
11315,Torovene,,42,1
11316,Tres Arbolitos,,42,1
11317,Tres Hermanos,,42,1
11318,Tres Jitos (Los Carrazco),,42,1
11319,Tucure de Arriba (Tucure Viejo),,42,1
11320,Túcuri de Abajo,,42,1
11321,Turi Kowi,,42,1
11322,Ubaldo Chairez,,42,1
11323,Ucamayo [Algodonera],,42,1
11324,UMA (Orgullo Sonorense),,42,1
11325,Unión de Crédito Agrícola del Noroeste,,42,1
11326,Unión Gas,,42,1
11327,Uriel Silva,,42,1
11328,Valle Buey,,42,1
11329,Valle Hermoso,,42,1
11330,Valle Verde,,42,1
11331,Veintisiete,,42,1
11332,Vista Hermosa,,42,1
11333,Vivajimari,,42,1
11334,Yopari,,42,1
11335,Yorentamehua,,42,1
11336,Yorimayo,,42,1
11337,Zona de Tolerancia,,42,1
11338,22 de Noviembre (Timoteo Vargas),,43,1
11339,Agua Blanca,,43,1
11340,Agua Caliente,,43,1
11341,Agua Zarca (Ferrocarril),,43,1
11342,Aguajito de la Morita,,43,1
11343,Armando Arochi,,43,1
11344,Arturo Magallanes,,43,1
11345,Bajío (Claudio Becerril),,43,1
11346,Batepic,,43,1
11347,Berrelleza,,43,1
11348,Borbón,,43,1
11349,Bruno (Alcance Victoria),,43,1
11350,Buenavista,,43,1
11351,Buenavista Viejo,,43,1
11352,Cadillal,,43,1
11353,Campestre el Potrero,,43,1
11354,Casa de Piedra,,43,1
11355,Casas Blancas,,43,1
11356,Casas Blancas (Kiki Padilla),,43,1
11357,Casildo Santa María,,43,1
11358,Centro de Readaptación Social Nuevo,,43,1
11359,Chucarit,,43,1
11360,Chula Vista,,43,1
11361,Cíbuta,,43,1
11362,Club 10,,43,1
11363,Club de Tiro Berrendos,,43,1
11364,"Club Norteño de Caza, Tiro y Pesca",,43,1
11365,Colosio,,43,1
11366,Coyonqui,,43,1
11367,Criba Alfonso Salido,,43,1
11368,Criba Pica Piedra,,43,1
11369,Doña Chepa,,43,1
11370,Edna Alicia,,43,1
11371,Ejido Cibuta [Sector Número Uno],,43,1
11372,Ejido Cíbuta km. 21,,43,1
11373,Ejido Cibuta Numero Dos,,43,1
11374,El Aguajito,,43,1
11375,El Alamito,,43,1
11376,El Álamo,,43,1
11377,El Álamo (Criba Mascareña),,43,1
11378,El Archi,,43,1
11379,El Barragán,,43,1
11380,El Bellotal,,43,1
11381,El Bellotoso,,43,1
11382,El Carpintero,,43,1
11383,El Centenario,,43,1
11384,El Chamula,,43,1
11385,El Choclo,,43,1
11386,El Ciro,,43,1
11387,El Comedero (Francisca Yescas),,43,1
11388,El Dago,,43,1
11389,El Delirio (Kilómetro Treinta y Siete) [Restaurante],,43,1
11390,El Diamante,,43,1
11391,El Dieciséis,,43,1
11392,El Donde,,43,1
11393,El Durazno,,43,1
11394,El Estero,,43,1
11395,El Estribo,,43,1
11396,El Guacho,,43,1
11397,El Guacomea,,43,1
11398,El Lepe,,43,1
11399,El Lobo [Club de Tiro],,43,1
11400,El Mezquite,,43,1
11401,El More,,43,1
11402,El Novillo,,43,1
11403,El Paisa (Eligio Hernández),,43,1
11404,El Pajarito (El Tascalito),,43,1
11405,El Papalote,,43,1
11406,El Pinito,,43,1
11407,El Porvenir,,43,1
11408,El Potrero,,43,1
11409,El Pozo,,43,1
11410,El Puma,,43,1
11411,El Quemado (Las Trancas),,43,1
11412,El Represo,,43,1
11413,El Ruido,,43,1
11414,El Sahuaral,,43,1
11415,El Salto,,43,1
11416,El Saucito,,43,1
11417,El Sauco,,43,1
11418,El Solovino (Ricardo Encinas),,43,1
11419,El Suichi,,43,1
11420,El Suizo,,43,1
11421,El Tapiral,,43,1
11422,El Tapiro,,43,1
11423,El Tascali,,43,1
11424,El Tepeyac,,43,1
11425,El Tescalar (El Embudo),,43,1
11426,El Tesoro,,43,1
11427,El Vado,,43,1
11428,El Venado,,43,1
11429,Elena Rodríguez,,43,1
11430,Enrique Miranda,,43,1
11431,Ensueño Final,,43,1
11432,Estación Cuarentena,,43,1
11433,Familia Erunes,,43,1
11434,Familia Luzanilla,,43,1
11435,Familia Velázquez,,43,1
11436,Faustino Félix Escalante,,43,1
11437,Felizardo Amador,,43,1
11438,Francisco Miguel Cárdenas Valdez (Los Picos),,43,1
11439,Francisco Miguel Cárdenas Valdez (Mascareñas),,43,1
11440,Gabriel Magallanes,,43,1
11441,Gasera Hidrogas,,43,1
11442,Gordines (Mecanico),,43,1
11443,Guadalupe (Jiménez),,43,1
11444,Guillermo Sánchez,,43,1
11445,Hebrón,,43,1
11446,Hector Soto,,43,1
11447,Heredia,,43,1
11448,Heroica Nogales,,43,1
11449,Iris Ivette,,43,1
11450,Isaac Flores Vega,,43,1
11451,Ivan Bincent,,43,1
11452,Jesús Antonio Moreno,,43,1
11453,Jesús Ortega,,43,1
11454,Jiráhui,,43,1
11455,Joaquín Saldate Aguirre,,43,1
11456,Joel,,43,1
11457,Jorge Leal,,43,1
11458,Jorge Martínez,,43,1
11459,José Ignacio Real,,43,1
11460,Kiki Arochi,,43,1
11461,Kilómetro Nueve (Daniel Perales),,43,1
11462,Kilómetro Veinticuatro.Cinco,,43,1
11463,Kilómetro Veintiuno (Carbonera),,43,1
11464,Kilómetro Veintiuno (La Aduana),,43,1
11465,Kino Gas,,43,1
11466,La Alameda,,43,1
11467,La Angostura,,43,1
11468,La Arboleda,,43,1
11469,La Arizona (El Correo),,43,1
11470,La Arizona (La Hacienda),,43,1
11471,La Bellota,,43,1
11472,La Bellotosa,,43,1
11473,La Bombita,,43,1
11474,La Cabañita,,43,1
11475,La Calera,,43,1
11476,La Casita,,43,1
11477,La Chiripa,,43,1
11478,La Ciénega,,43,1
11479,La Cieneguita,,43,1
11480,La Destiladera,,43,1
11481,La Escondida,,43,1
11482,La Esperanza (La Ladrillera),,43,1
11483,La Gringa,,43,1
11484,La Hacienda [Restaurante],,43,1
11485,La Huerta,,43,1
11486,La Ilusión,,43,1
11487,La Imagen,,43,1
11488,La Joya,,43,1
11489,La Ladera,,43,1
11490,La Mesa,,43,1
11491,La Mesa de la Cruz,,43,1
11492,La Morita (El Aguajito),,43,1
11493,La Palma,,43,1
11494,La Panadería,,43,1
11495,La Pasadita,,43,1
11496,La Recicladora,,43,1
11497,La Rinconada,,43,1
11498,La Santa Cruz [Fraccionamiento],,43,1
11499,La Soledad,,43,1
11500,Las Adrianas,,43,1
11501,Las Avestruces,,43,1
11502,Las Avispas,,43,1
11503,Las Bellotas,,43,1
11504,Las Borregas (Esmeralda),,43,1
11505,Las Borregas de Abajo,,43,1
11506,Las Cabañitas,,43,1
11507,Las Chimeneas,,43,1
11508,Las Cruces,,43,1
11509,Las Cuatro Matildes,,43,1
11510,Las Cuevitas (Timoteo),,43,1
11511,Las Encontradas,,43,1
11512,Las Golondrinas,,43,1
11513,Las Jaretas,,43,1
11514,Las Juntas,,43,1
11515,Las Ladrilleras,,43,1
11516,Las Mariposas,,43,1
11517,Las Parrillas,,43,1
11518,Las Tinajas,,43,1
11519,Las Tres Mercedes,,43,1
11520,Leobardo Coronado,,43,1
11521,Licenciado Adolfo López Mateos,,43,1
11522,Los 3 Cardenales,,43,1
11523,Los Adobes,,43,1
11524,Los Alisos,,43,1
11525,Los Castro,,43,1
11526,Los Corrales,,43,1
11527,Los Cuervos,,43,1
11528,Los Fresnos,,43,1
11529,Los Gavilanes,,43,1
11530,Los Nogales,,43,1
11531,Los Pavos,,43,1
11532,Los Peyos,,43,1
11533,Los Pinitos [Fraccionamiento Campestre],,43,1
11534,Los Pinos,,43,1
11535,Los Romero,,43,1
11536,Los Taraíces (Taraíces),,43,1
11537,Los Tres Arroyos,,43,1
11538,Los Tres García (Colina del Lago),,43,1
11539,Los Velázquez,,43,1
11540,Los Viejitos,,43,1
11541,Luis Sánchez Miranda,,43,1
11542,Luis Santa María,,43,1
11543,Martín Soto,,43,1
11544,Mascareña (Casas del Ferrocarril),,43,1
11545,Mata,,43,1
11546,Mecánica Diesel (El Tunco),,43,1
11547,Micky Pesqueira,,43,1
11548,Motel Esmeralda,,43,1
11549,Multirocas S.A.,,43,1
11550,Muñoz,,43,1
11551,Parque Recreativo Vista Bonita (San José),,43,1
11552,Pedro Molera,,43,1
11553,Piedras Marcadas,,43,1
11554,Pila Redonda,,43,1
11555,Pista Tres Potrillos,,43,1
11556,Portezuelos,,43,1
11557,Pozo Nuevo,,43,1
11558,Predio el Saucito (Familia Dicochea),,43,1
11559,Quinta Chapalita,,43,1
11560,Rafael Carrizosa,,43,1
11561,Rancho Álvarez,,43,1
11562,Rancho Arochi,,43,1
11563,Rancho Barajas,,43,1
11564,Rancho Bonito,,43,1
11565,Rancho Botellas,,43,1
11566,Rancho Capulina,,43,1
11567,Rancho Clarita (La Gringa),,43,1
11568,Rancho de Vanesa Díaz,,43,1
11569,Rancho Escondido (Aureliano Rosales),,43,1
11570,Rancho Heredia,,43,1
11571,Rancho Kilómetro 31 (Cinco de Mayo),,43,1
11572,Rancho Monreal,,43,1
11573,Rancho Nuevo,,43,1
11574,Rancho San Francisco (Ramón Duarte),,43,1
11575,Rancho San José,,43,1
11576,Rancho San Rafael,,43,1
11577,Rancho Santa Rita,,43,1
11578,Reynaldo Figueroa,,43,1
11579,Rubén Barnet,,43,1
11580,Rubén Darío Rodríguez,,43,1
11581,Ruben Martínez Fimbres,,43,1
11582,San Antonio,,43,1
11583,San Antonio Padúa,,43,1
11584,San Cristobal (Bacerril),,43,1
11585,San Cristóbal (Román),,43,1
11586,San Francisco,,43,1
11587,San Javier,,43,1
11588,San Joaquin,,43,1
11589,San Joel,,43,1
11590,San José,,43,1
11591,San Judas,,43,1
11592,San Judas Tadeo,,43,1
11593,San Luis,,43,1
11594,San Martín del Troncón (Troncón),,43,1
11595,San Miguelito,,43,1
11596,San Ramón,,43,1
11597,Santa Bárbara,,43,1
11598,Santa Clara (Los Cajoncitos),,43,1
11599,Santa Elena,,43,1
11600,Santa Fe,,43,1
11601,Santa Mónica,,43,1
11602,Santa Teresa (Transporte Transfrío),,43,1
11603,Santo Niño,,43,1
11604,Saucito (Soto),,43,1
11605,Soldadura Muelle,,43,1
11606,Tierras Coloradas,,43,1
11607,Transporte USA-MEX,,43,1
11608,Transportes José Luis Bojórquez (AMSA),,43,1
11609,Trinidad Cárdenas,,43,1
11610,Venado (Morgan Huerta),,43,1
11611,Viacrucis,,43,1
11612,Víctor Hugo López Calderón,,43,1
11613,Villa Capri,,43,1
11614,Yardo los Gallegos,,43,1
11615,Agua del Buey,,44,1
11616,Alfonso Quijada Barcelo,,44,1
11617,Bajío Largo,,44,1
11618,Cajón de Catorce,,44,1
11619,Carricito,,44,1
11620,Chiquitín,,44,1
11621,Cuba,,44,1
11622,El Aguaje,,44,1
11623,El Águila,,44,1
11624,El Cajón,,44,1
11625,El Carricito,,44,1
11626,El Carrizal,,44,1
11627,El Joguehui,,44,1
11628,El Mimbre,,44,1
11629,El Palmar (Tavo Quijada),,44,1
11630,El Palmar Dos,,44,1
11631,El Potrerillo,,44,1
11632,El Recodo,,44,1
11633,El Rodeo,,44,1
11634,El Tecolote,,44,1
11635,El Tulito,,44,1
11636,La Guerra,,44,1
11637,La Mesa del Switch,,44,1
11638,La Mula,,44,1
11639,La Pila,,44,1
11640,La Sierrita,,44,1
11641,Las Mesitas,,44,1
11642,Las Piedras Bolas,,44,1
11643,Las Pilas,,44,1
11644,Las Tierritas,,44,1
11645,Las Tierritas de Caleri,,44,1
11646,Las Varas Prietas,,44,1
11647,Los 4 Ases,,44,1
11648,Los Abolillos,,44,1
11649,Los Amoles,,44,1
11650,Los Carreños,,44,1
11651,Los Graseritos,,44,1
11652,Los Paredones,,44,1
11653,Los Tepehuajes,,44,1
11654,Mesa de Galindo,,44,1
11655,Nopalera la Mina,,44,1
11656,Onavas,,44,1
11657,Potrero de Galindo,,44,1
11658,Pozo Prieto,,44,1
11659,Providencia,,44,1
11660,Rancho Nuevo,,44,1
11661,Rancho Raquel,,44,1
11662,Santa Ana,,44,1
11663,Agua Blanca,,45,1
11664,Agua Nueva,,45,1
11665,Arena Blanca,,45,1
11666,Bella Vista,,45,1
11667,Cañada Ancha,,45,1
11668,Cañada de Colores,,45,1
11669,Cañada del Corral,,45,1
11670,Charaibabi (Santa Ana),,45,1
11671,Cornelio,,45,1
11672,Del Real,,45,1
11673,Don Isaac,,45,1
11674,Dos Naciones,,45,1
11675,El Aguajito,,45,1
11676,El Álamo,,45,1
11677,El Alivio,,45,1
11678,El Babizo,,45,1
11679,El Bajadero,,45,1
11680,El Batamote,,45,1
11681,El Brasil,,45,1
11682,El Cajón,,45,1
11683,El Canario,,45,1
11684,El Cantil,,45,1
11685,El Carricito,,45,1
11686,El Carricito,,45,1
11687,El Carrizal,,45,1
11688,El Carrizo,,45,1
11689,El Cerrito,,45,1
11690,El Chapote,,45,1
11691,El Crestón,,45,1
11692,El Cúmaro (La Gorulla),,45,1
11693,El Dátil,,45,1
11694,El Escorpión,,45,1
11695,El Estero,,45,1
11696,El Huérigo,,45,1
11697,El Mezquite,,45,1
11698,El Nogal,,45,1
11699,El Oro,,45,1
11700,El Pajarito,,45,1
11701,El Peñasquito,,45,1
11702,El Pilar,,45,1
11703,El Pimiento,,45,1
11704,El Pinacate,,45,1
11705,El Poceadero,,45,1
11706,El Puertecito,,45,1
11707,El Ranchito,,45,1
11708,El Real,,45,1
11709,El Recodo,,45,1
11710,El Represo,,45,1
11711,El Represo Fonteño,,45,1
11712,El Rincón,,45,1
11713,El Rodeo,,45,1
11714,El Sahuarito,,45,1
11715,El Salto,,45,1
11716,El Saucito,,45,1
11717,El Sauz,,45,1
11718,El Seri,,45,1
11719,El Silencio,,45,1
11720,El Sobarceño,,45,1
11721,El Tamborcito,,45,1
11722,El Tarais,,45,1
11723,El Tecolote,,45,1
11724,El Temporal,,45,1
11725,El Torino (Los Patos),,45,1
11726,El Zacate,,45,1
11727,Espinoceña,,45,1
11728,Fátima,,45,1
11729,Granja del Ejido Opodepe,,45,1
11730,Guadalupe,,45,1
11731,Huechobabi,,45,1
11732,Huerobabi,,45,1
11733,INEN (Noche Buena),,45,1
11734,Jalisco,,45,1
11735,La Alameda,,45,1
11736,La Aurora,,45,1
11737,La Bellota,,45,1
11738,La Cañada de Sonora,,45,1
11739,La Casa Colorada,,45,1
11740,La Chiva,,45,1
11741,La Ciénega,,45,1
11742,La Esperanza,,45,1
11743,La Galera (Cañada de la Huerta),,45,1
11744,La Garita,,45,1
11745,La Garza,,45,1
11746,La Higuera,,45,1
11747,La Huerta,,45,1
11748,La Junta,,45,1
11749,La Laguna,,45,1
11750,La Lagunita,,45,1
11751,La Legua,,45,1
11752,La Loba,,45,1
11753,La Lobera,,45,1
11754,La Mesa de San Juan,,45,1
11755,La Morita,,45,1
11756,La Noria,,45,1
11757,La Nubeña (La Nobeña),,45,1
11758,La Otra Banda,,45,1
11759,La Pirinola,,45,1
11760,La Playa,,45,1
11761,La Primavera,,45,1
11762,La Puerta Colorada,,45,1
11763,La Purísima,,45,1
11764,La Ramada,,45,1
11765,La Reyna (Café el Tejanito),,45,1
11766,La Rivereña,,45,1
11767,La Santa Cruz,,45,1
11768,La Sauceda,,45,1
11769,La Saucedita (Rancho Nuevo),,45,1
11770,La Tésota,,45,1
11771,La Variedad,,45,1
11772,La Vinatería,,45,1
11773,Ladrillera de Miguel Molina,,45,1
11774,Las Calaveras (El Tapón del Jarrillal),,45,1
11775,Las Flores,,45,1
11776,Las Granadas,,45,1
11777,Las Güijas,,45,1
11778,Las Limas,,45,1
11779,Las Peñitas,,45,1
11780,Las Pilitas,,45,1
11781,Las Piochas,,45,1
11782,Las Tierras de José Mendívil,,45,1
11783,Las Tinajas,,45,1
11784,Loma Bonita,,45,1
11785,Los Canales,,45,1
11786,Los Cerrones,,45,1
11787,Los Chinos,,45,1
11788,Los Chinos Altos,,45,1
11789,Los Cochinitos,,45,1
11790,Los Cuervos,,45,1
11791,Los Graseros,,45,1
11792,Los Jirahuis,,45,1
11793,Los Nogales,,45,1
11794,Los Sauces,,45,1
11795,Los Tajos,,45,1
11796,Los Tanques,,45,1
11797,Marroquín (Las Jarillas),,45,1
11798,Merésichic,,45,1
11799,Mesa San Juan,,45,1
11800,Muribabi,,45,1
11801,Murucutachi,,45,1
11802,Opodepe,,45,1
11803,Palo Verde,,45,1
11804,Porvenir (Mancha Roja),,45,1
11805,Pozo Nuevo,,45,1
11806,Pueblo Viejo,,45,1
11807,Querobabi,,45,1
11808,Rancho de Mario Rangel (El Tabaco),,45,1
11809,Rancho San Isidro,,45,1
11810,San Agustín,,45,1
11811,San Andrés,,45,1
11812,San Antonio,,45,1
11813,San Antonio del Saucito (El Saucito),,45,1
11814,San Cayetano,,45,1
11815,San Francisco,,45,1
11816,San Jacintito (San Jacinto),,45,1
11817,San Jacinto,,45,1
11818,San Jerónimo,,45,1
11819,San Joaquín,,45,1
11820,San José,,45,1
11821,San José de Querobabi (Querobabi Viejo),,45,1
11822,San Juan,,45,1
11823,San Juan de las Flores,,45,1
11824,San Lorenzo,,45,1
11825,San Luciano,,45,1
11826,San Luis El Carricito,,45,1
11827,San Luis El Castillo,,45,1
11828,San Miguel de las Peñitas,,45,1
11829,San Pedro,,45,1
11830,San Rafael,,45,1
11831,San Vicente,,45,1
11832,Santa Elena,,45,1
11833,Santa Elena,,45,1
11834,Santa Eulalia,,45,1
11835,Santa Gertrudis,,45,1
11836,Santa Lucía,,45,1
11837,Santa Lucía (San Cuilmas),,45,1
11838,Santa Margarita,,45,1
11839,Santa Margarita Mártir (Santa Margarita),,45,1
11840,Santa María,,45,1
11841,Santa Martha,,45,1
11842,Santa Martha (Pearson),,45,1
11843,Santa Rosa,,45,1
11844,Tabonchi,,45,1
11845,Tuape,,45,1
11846,Valereño,,45,1
11847,Virginia,,45,1
11848,Abelardo Martínez (Tío Benigno),,46,1
11849,Adán Chaira,,46,1
11850,Agua Caliente,,46,1
11851,Bajada de los Toros,,46,1
11852,El Aguaje,,46,1
11853,El Batamote,,46,1
11854,El Cachito,,46,1
11855,El Chico (El Postizo),,46,1
11856,El Cielo,,46,1
11857,El Jano,,46,1
11858,El Malacate,,46,1
11859,El Peñasco,,46,1
11860,El Potrero,,46,1
11861,El Puerto,,46,1
11862,El Recodo,,46,1
11863,El Sahuarito,,46,1
11864,El Tesotal (Rancho Papago),,46,1
11865,El Torreón,,46,1
11866,Francisco Sánchez,,46,1
11867,Humberto Cañez Figueroa (El Torreón),,46,1
11868,La Batellera,,46,1
11869,La Castilla,,46,1
11870,La Hacienda,,46,1
11871,La Pasadita,,46,1
11872,La Reata,,46,1
11873,La Sierra,,46,1
11874,La Tinaja,,46,1
11875,Los Apaches,,46,1
11876,Los Gortaris,,46,1
11877,Los Guajes,,46,1
11878,Los Potrillos (Los Paredones),,46,1
11879,Oquitoa,,46,1
11880,Rancho Álamo,,46,1
11881,Roberto Chaira,,46,1
11882,San Clemente (José Clemente),,46,1
11883,San Isidro,,46,1
11884,San Martín,,46,1
11885,San Pablo,,46,1
11886,San Pascual,,46,1
11887,Santa Eduwiges,,46,1
11888,Sevedo,,46,1
11889,21 de Marzo,,47,1
11890,Abel Salazar,,47,1
11891,Agua Blanca,,47,1
11892,Agua Nueva,,47,1
11893,Agua Zarca,,47,1
11894,Alberto Leiva,,47,1
11895,Alfonso Mazón,,47,1
11896,Alma Llanera,,47,1
11897,Amapola (San Benito),,47,1
11898,Ángel Figueroa,,47,1
11899,Antonio Arocha,,47,1
11900,Antonio González,,47,1
11901,Antonio Sangarruta,,47,1
11902,Aquítuni,,47,1
11903,Arcadio Dominguez,,47,1
11904,Aribaipa,,47,1
